max;memory_based;min;none;parallel;parallel_force;polly;polly_delinearize;polly_dependences_analysis_type;polly_no_tiling;polly_opt_fusion;polly_opt_simplify_deps;polly_parallel;polly_vectorizer;pollydefaulttilesize;pollydefaulttilesize_1024;pollydefaulttilesize_16;pollydefaulttilesize_256;pollydefaulttilesize_4;pollydefaulttilesize_64;pollyoptmaxcoefficient;pollyoptmaxcoefficient_1;pollyoptmaxcoefficient_10;pollyoptmaxcoefficient_100;pollyoptmaxcoefficient_1000;pollyoptmaxcoefficient_10000;pollyoptmaxconstantterm;pollyoptmaxconstantterm_1;pollyoptmaxconstantterm_10;pollyoptmaxconstantterm_100;pollyoptmaxconstantterm_1000;pollyoptmaxconstantterm_10000;pollyrtcmaxparameters;pollyrtcmaxparameters_1;pollyrtcmaxparameters_16;pollyrtcmaxparameters_2;pollyrtcmaxparameters_4;pollyrtcmaxparameters_8;value_based;Performance;ElapsedTime
1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;29.103333333333335;29.113333333333333
0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;31.123333333333335;3.9966666666666675
0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;14.200000000000001;14.203333333333335
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;30.976666666666663;3.9766666666666666
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;28.596666666666668;28.599999999999998
0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;31.12;3.993333333333333
1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;28.636666666666667;28.643333333333334
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;31.03;3.9833333333333334
0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;30.939999999999998;3.9666666666666672
1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;28.37;28.376666666666665
1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;29.526666666666667;29.53666666666667
0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;24.226666666666663;24.236666666666665
1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;29.430000000000003;29.43333333333333
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;28.650000000000002;28.659999999999997
1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;28.986666666666668;28.993333333333332
0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;28.483333333333334;28.49
0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;7.036666666666666;7.046666666666666
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;29.063333333333333;29.07
1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;29.066666666666666;29.07
0;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;29.166666666666668;29.173333333333336
0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;23.72;23.723333333333336
0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;28.52333333333333;28.529999999999998
0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;28.383333333333336;3.6533333333333338
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;29.646666666666665;29.65
0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;18.51;18.519999999999996
1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;28.543333333333333;28.54333333333333
1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;28.983333333333334;28.993333333333332
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;30.653333333333336;3.913333333333333
1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;30.863333333333333;3.9600000000000004
0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;28.436666666666667;3.6666666666666665
1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;28.540000000000003;28.55
0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;29.506666666666664;29.51333333333333
0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;23.86;23.870000000000005
0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;28.983333333333334;28.990000000000002
1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;28.536666666666672;28.536666666666665
1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;29.060000000000002;29.06666666666667
1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;28.706666666666667;28.713333333333335
0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;29.136666666666667;29.136666666666667
1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;30.666666666666668;3.9200000000000004
0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;8.033333333333333;1.1466666666666667
0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;9.090000000000002;1.2533333333333334
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;12.683333333333332;12.690000000000001
1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;30.673333333333332;3.9299999999999993
1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;29.106666666666666;29.109999999999996
1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;30.580000000000002;3.9299999999999993
1;0;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;30.76;3.9566666666666666
1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;29.086666666666662;29.09333333333333
1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;29.14333333333333;29.146666666666665
0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;28.286666666666665;28.29333333333333
1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;28.49;28.496666666666663
0;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;15.343333333333334;2.0833333333333335
0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;29.116666666666664;29.12
1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;30.793333333333333;3.9433333333333334
1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;28.516666666666666;28.523333333333337
1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;29.156666666666666;29.156666666666666
0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.256666666666664;29.259999999999998
1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;30.67;3.95
0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;28.603333333333335;28.60333333333333
0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.106666666666666;29.113333333333333
1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;28.67;28.673333333333332
1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;30.786666666666665;3.9433333333333334
0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;29.19666666666667;29.203333333333337
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;30.53;3.9166666666666665
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;29.076666666666668;29.080000000000002
0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;28.343333333333334;28.349999999999998
0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;9.043333333333335;1.2366666666666666
0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;28.883333333333336;28.89333333333333
1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;28.55666666666667;28.563333333333336
1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;29.69333333333333;29.696666666666665
0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;10.49;10.496666666666666
1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;30.89;3.95
0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;31.2;3.99
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;30.583333333333332;3.9266666666666667
0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;7.036666666666666;7.036666666666667
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;30.89;3.96
1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;29.11;29.119999999999997
1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;28.563333333333333;28.57
0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;5.7700000000000005;5.780000000000001
0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;28.599999999999998;28.60666666666667
1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;30.86;3.943333333333334
1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;28.599999999999998;28.603333333333335
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;30.25333333333333;30.256666666666664
0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;29.126666666666665;29.136666666666667
1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;29.16333333333333;29.169999999999998
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;30.606666666666666;3.93
1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;29.409999999999997;29.410000000000004
1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;28.576666666666668;28.580000000000002
1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;30.169999999999998;30.173333333333332
0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;29.096666666666664;29.106666666666666
1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;28.61666666666667;28.620000000000005
0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;10.74;10.743333333333332
0;0;1;1;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;16.026666666666667;8.26
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;28.99333333333333;28.996666666666663
0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;29.689999999999998;29.696666666666665
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;28.516666666666666;28.523333333333333
0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;28.616666666666664;28.62666666666667
1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;28.843333333333334;28.849999999999998
0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;24.016666666666666;24.020000000000003
1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;29.113333333333333;29.116666666666667
0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;24.05;24.053333333333338
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;30.709999999999997;3.923333333333333
1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;29.53333333333333;29.54333333333333
0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;28.36;3.63
1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;29.060000000000002;29.066666666666666
1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;30.74;3.94
1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;29.036666666666665;29.046666666666667
0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;18.893333333333334;18.903333333333332
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;30.623333333333335;3.9366666666666665
1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;28.423333333333332;28.429999999999996
1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;29.150000000000002;29.156666666666666
1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;28.613333333333333;28.616666666666667
1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;29.09;29.093333333333334
0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;28.383333333333336;3.6666666666666665
0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;30.833333333333332;3.966666666666667
0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;30.933333333333334;3.97
1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.74;29.746666666666663
0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;30.933333333333334;3.97
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;11.443333333333333;11.45
1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;28.593333333333334;28.593333333333334
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;11.406666666666666;11.413333333333334
0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;28.34;28.343333333333334
1;0;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;30.853333333333335;3.966666666666667
0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;29.05666666666667;29.05666666666666
1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;28.64333333333333;28.64666666666667
0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;28.026666666666667;28.03
1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;28.673333333333332;28.68
0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;29.30333333333333;29.313333333333336
0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;14.9;2.013333333333333
1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;29.00333333333333;29.01
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;28.663333333333338;28.666666666666664
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;30.863333333333333;3.943333333333333
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;28.59;28.596666666666664
0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;8.08;4.163333333333334
1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;29.326666666666668;29.330000000000002
0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;28.653333333333332;28.66
0;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;14.443333333333333;1.9699999999999998
1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;29.173333333333332;29.180000000000003
0;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;28.45;28.459999999999997
1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;28.573333333333334;28.579999999999995
0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;7.066666666666666;7.066666666666666
0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;29.186666666666667;29.19333333333333
0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;25.206666666666667;25.21666666666667
1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;28.560000000000002;28.570000000000004
1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;29.073333333333334;29.079999999999995
0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;30.836666666666662;3.9433333333333334
