OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config_id
True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,440
True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,441
False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,442
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,443
True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,444
False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,446
True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,447
True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,448
True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,449
True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,450
True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,451
True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,452
False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,453
False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,False,454
True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,455
True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,456
False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,457
False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,458
False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,459
False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,460
False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,461
True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,462
False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,463
True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,464
False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,465
False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,466
True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,468
True,False,False,True,True,False,True,True,False,True,True,True,False,True,True,False,469
True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,470
True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,472
True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,473
True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,474
False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,475
False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,476
False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,477
True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,478
True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,479
True,False,True,True,True,False,True,True,False,True,True,True,False,False,True,False,480
False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,481
True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,483
True,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,484
True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,False,485
False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,486
True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,487
True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,488
False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,489
False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,490
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,491
False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,492
True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,493
True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,494
True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,495
True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,496
True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,497
False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,498
True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,499
False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,500
False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,501
True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,502
False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,503
True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,505
True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,506
False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,507
True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,509
True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,510
False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,512
True,False,True,True,True,False,True,True,False,True,True,True,False,True,False,False,513
False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,514
True,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,515
True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,False,516
True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,517
True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,518
False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,519
True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,520
True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,521
False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,522
False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,523
True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,524
False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,525
False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,526
True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,527
False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,528
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,529
True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,530
False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,531
True,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,532
False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,533
True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,534
