LZP,ROLZX,RANK,TEXT,skip,TPAQ,BWTS,LZ,MTFT,SRT,X86,checksum,FPAQ,RLT,BWT,TPAQX,CM,ZRLT,Range,ROLZ,ANS0,ANS1,Huffman,config_id,jobs,blocksize
True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,3523,8,1000000
True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3524,4,1000000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3525,1,1000000
True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,3526,8,1000
False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3527,8,1000000
False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,False,3528,1,1000000
False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3529,4,1000000000
False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,3530,1,1000000000
False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,3531,1,1000000
False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,3532,1,1000
False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3533,4,1000000000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,3534,8,1000000
True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,3535,8,1000000
False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3536,4,1000000000
False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,3537,1,1000000
True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3538,4,1000000
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3539,1,1000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3540,1,1000
False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,3542,4,1000000000
False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3543,8,1000000
False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3544,4,1000
True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3545,1,1000000
True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,3546,8,1000000
False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3547,8,1000000000
False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3548,8,1000000000
False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,3549,1,1000000
False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3550,8,1000000000
True,True,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,3551,8,1000000
True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,3552,8,1000000
True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,3553,8,1000000
False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,3554,1,1000000000
True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3555,1,1000
True,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,3556,8,1000000
False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3557,4,1000
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3558,4,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3559,1,1000000
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3560,4,1000000
False,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,3561,1,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3562,1,1000
False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3563,4,1000000000
False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3564,8,1000000
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3565,4,1000000
False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3566,8,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3567,4,1000000
False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,3568,1,1000000000
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,3569,1,1000000000
True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,3570,8,1000000000
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,3571,1,1000
False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3572,4,1000000000
False,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,3573,1,1000000
False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,3574,4,1000
False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3575,8,1000000
False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,3576,1,1000000
True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,3577,8,1000000
False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,3578,1,1000000
False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3579,8,1000000000
True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,3580,8,1000000
False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3581,4,1000000000
False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3582,4,1000000000
True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,3583,8,1000
True,False,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,3584,8,1000000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3585,8,1000000000
True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,3586,8,1000000000
True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,3587,8,1000000
False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3588,4,1000000000
False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3589,8,1000000
False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3590,4,1000000
False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3591,4,1000000000
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,3592,1,1000000
False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,3593,1,1000000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,3594,4,1000000
False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3595,8,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3597,4,1000
False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3598,4,1000000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3599,4,1000000000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3600,4,1000000
True,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,3601,8,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3602,1,1000000000
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3603,1,1000000
False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,3604,1,1000000
True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,3605,8,1000000
False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3606,4,1000000000
True,True,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3607,1,1000000000
True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,3608,8,1000000
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3609,4,1000000
True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,3611,1,1000000000
True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3612,4,1000000
False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3613,4,1000000000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3614,8,1000000
False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3615,4,1000
False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,3616,1,1000000
False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,3617,1,1000
False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3618,4,1000
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3619,4,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,3620,8,1000000
False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3621,8,1000
False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,3622,1,1000000
True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,3623,8,1000
True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,3624,8,1000000
False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3625,4,1000000
True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,3626,8,1000000
False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,3627,1,1000000
False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,3628,1,1000000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3629,1,1000
True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3630,8,1000000
True,True,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3631,8,1000000
True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,3632,8,1000
False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3633,4,1000
False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3634,8,1000
True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,3635,8,1000000
False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3636,8,1000
False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3637,4,1000000
False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3638,4,1000
False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3639,4,1000
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3640,4,1000000000
False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3641,4,1000
True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,3642,8,1000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3643,8,1000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,3644,8,1000000
False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3645,4,1000000000
False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3646,4,1000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3647,1,1000
False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,3648,1,1000000
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,3649,4,1000000000
False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,3650,1,1000000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3651,8,1000000000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,3652,8,1000000
False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,3653,1,1000000
False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3654,4,1000
True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,3655,8,1000000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3656,1,1000000
False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,3657,1,1000
False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,3658,1,1000
False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,3659,1,1000000
False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,3660,1,1000000
False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3661,4,1000000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,3662,8,1000000
False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3663,4,1000
False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,3664,1,1000
False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,3665,4,1000000
True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,3666,8,1000000
False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,3667,1,1000
False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3668,4,1000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3669,8,1000000
True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,3670,8,1000
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3671,1,1000000
False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,3672,1,1000000
False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,3673,1,1000
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3674,4,1000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3675,1,1000000000
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3676,4,1000000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3677,1,1000000000
False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3678,4,1000
False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,3679,1,1000
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3680,4,1000000
False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3681,1,1000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,3682,8,1000000
True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3683,8,1000
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,3684,4,1000
False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3685,8,1000000000
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3686,1,1000000000
False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3687,8,1000
False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,3688,1,1000000
True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,3689,8,1000000
True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,3690,8,1000000000
False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3691,8,1000
False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3692,4,1000
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3693,1,1000
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3694,1,1000000
True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,True,3695,8,1000000
False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,3696,8,1000000
False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,3697,1,1000000
False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3698,8,1000
False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3699,8,1000
False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3700,8,1000000000
False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,3701,4,1000
True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3702,8,1000000000
False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3703,8,1000
False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,3704,1,1000
False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3705,8,1000
False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3706,8,1000000000
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3707,1,1000
True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,3708,8,1000
False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,3709,1,1000000
False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,3710,1,1000000
True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,3711,8,1000000000
True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,3712,8,1000000
True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,3713,8,1000000
True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,3714,8,1000000
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3715,8,1000
True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3716,4,1000000
False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3717,8,1000
False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3718,8,1000
True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3719,8,1000
True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3720,8,1000000000
False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,3721,1,1000000
False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,3722,4,1000
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3723,1,1000000
False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,3724,1,1000
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3725,1,1000000000
True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3726,4,1000000
False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,3727,1,1000000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3728,1,1000
False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,3729,1,1000000000
True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,3730,8,1000000
False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,3731,1,1000000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3732,1,1000000
True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,True,3733,8,1000000
False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,3734,1,1000000
False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,3735,4,1000000000
False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,3736,1,1000000
False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,3737,1,1000000000
True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,3738,8,1000
True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,3739,8,1000000000
True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3740,8,1000
False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,3741,1,1000000000
True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3742,4,1000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3743,1,1000000000
False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,3744,1,1000000000
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3745,4,1000000
False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,3746,1,1000000
True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,3747,8,1000000
False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3748,4,1000
False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,3749,1,1000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3750,1,1000
False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,3751,1,1000000000
True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3752,8,1000000000
False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,3753,8,1000000
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3754,4,1000
True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,3755,8,1000000
False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3756,1,1000000000
False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3757,4,1000
False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,3758,4,1000000000
False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,3759,1,1000000
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3760,8,1000000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3761,1,1000000
True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,3762,8,1000000
False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3763,4,1000000000
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3764,4,1000000000
False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,3765,1,1000000
False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,3766,1,1000000000
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3767,1,1000000000
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3768,1,1000
False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,3769,1,1000000
False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3770,4,1000
True,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,3771,8,1000000
True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,3772,8,1000000
False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,3773,8,1000000000
False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3774,1,1000
True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,3775,1,1000
False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,3776,8,1000000000
False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,3777,1,1000
