NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
False,False,False,False,False,False,False,True,False,False,False,False,True,3681,48,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,3682,22,320,0
False,False,True,True,False,False,False,False,True,True,False,True,False,3683,8,8,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3684,48,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,3685,8,8,1
True,False,True,True,True,False,False,False,False,True,False,True,False,3686,22,320,0
True,False,True,True,False,False,False,True,False,True,False,True,False,3687,48,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3688,48,8,0
True,False,False,True,False,False,False,False,True,True,False,False,False,3689,8,8,0
False,True,False,False,False,False,False,True,False,False,False,True,False,3690,48,8,0
False,False,True,True,False,False,False,False,True,True,False,True,False,3691,8,8,1
True,True,True,False,False,False,False,True,False,True,False,True,False,3692,22,8,1
True,False,True,True,False,False,False,True,False,True,False,True,False,3693,48,8,1
True,False,True,False,False,True,False,False,True,True,False,True,True,3694,22,320,0
True,True,True,False,True,False,False,False,False,False,False,False,False,3695,44,160,0
False,True,False,False,False,False,False,True,False,False,False,True,False,3696,48,8,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3697,48,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,3698,22,8,2
False,True,False,False,True,False,False,False,False,False,False,False,False,3699,22,8,1
True,False,True,True,False,False,False,True,False,False,False,False,False,3700,44,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,3701,48,320,0
True,False,True,True,False,False,False,True,False,False,False,False,False,3702,44,8,0
True,False,False,True,False,False,False,True,False,True,False,False,False,3703,8,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3704,48,8,0
False,False,True,True,True,False,False,False,False,True,False,True,False,3705,8,8,1
False,True,False,False,False,False,False,False,False,False,True,False,False,3706,44,8,2
True,True,False,False,False,False,False,False,False,True,True,True,False,3707,22,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3708,22,8,0
True,True,False,False,False,False,False,False,True,False,False,True,False,3709,44,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,3710,48,320,0
False,True,False,False,False,False,False,True,False,False,False,True,False,3711,48,8,0
True,True,True,False,False,False,False,True,False,True,False,True,False,3712,22,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3713,48,8,0
False,False,True,True,True,False,False,False,False,True,False,True,False,3714,8,8,0
True,False,True,True,False,False,False,True,False,False,False,False,False,3715,44,8,0
True,False,True,True,False,False,True,False,False,False,False,False,False,3716,44,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,3717,8,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3718,48,8,0
False,False,True,True,True,False,False,False,False,True,False,True,False,3719,22,8,0
True,False,True,False,True,True,False,False,False,False,False,True,True,3720,44,160,0
False,False,True,True,True,False,False,False,False,True,False,True,False,3721,8,8,0
True,True,False,False,False,False,False,False,False,True,True,True,False,3722,22,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3723,22,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,3724,22,320,0
False,False,True,True,False,False,False,True,False,True,False,True,False,3725,8,8,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3726,48,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,3727,8,8,0
True,True,True,False,False,False,False,True,False,True,False,True,False,3728,8,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3729,48,8,1
False,True,True,False,True,False,False,False,False,True,False,True,False,3730,22,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3731,48,8,0
False,True,True,False,False,False,False,False,True,True,False,True,False,3732,8,8,1
True,False,True,True,False,False,True,False,False,False,False,False,False,3733,44,8,0
False,True,True,False,False,False,False,True,False,True,False,True,False,3734,44,160,0
True,True,True,False,False,False,False,True,False,True,False,True,False,3735,8,8,1
False,False,True,True,False,False,False,True,False,True,False,True,False,3736,44,160,0
False,False,True,True,False,False,False,True,False,True,False,True,False,3737,8,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,3738,48,8,0
True,False,True,False,True,True,False,False,False,True,False,False,True,3739,44,160,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3740,48,8,1
False,False,False,True,True,False,False,False,False,False,False,True,False,3741,8,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3742,22,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,3743,48,320,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3744,8,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3745,22,8,0
False,True,True,False,False,True,False,True,False,True,False,False,False,3746,44,160,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3747,8,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3748,22,8,0
False,False,False,False,False,False,False,False,False,True,True,False,True,3749,22,8,0
False,False,True,True,False,True,False,True,False,True,False,False,False,3750,44,160,0
False,False,True,False,False,True,True,False,False,True,False,True,True,3751,44,160,0
False,False,False,True,True,False,False,False,False,False,False,False,False,3752,22,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,3753,48,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,3754,8,8,2
True,True,False,False,False,False,False,False,False,True,True,True,False,3755,44,8,1
False,True,False,False,False,False,False,True,False,False,False,True,False,3756,48,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,3757,44,8,2
True,True,True,False,False,False,False,False,False,True,True,True,False,3758,8,8,1
True,True,True,False,False,False,False,False,False,True,True,True,False,3759,8,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3760,48,8,0
False,True,False,False,False,True,False,True,False,True,False,True,False,3761,44,160,0
False,False,False,True,False,True,False,True,False,True,False,True,False,3762,44,160,0
True,False,True,True,False,False,True,False,False,False,False,False,False,3763,44,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3764,8,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3765,48,8,0
False,False,True,True,False,False,False,True,False,True,False,True,False,3766,8,8,1
False,False,False,False,False,False,False,False,True,False,False,False,True,3767,22,320,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3768,8,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3769,48,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3770,8,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,3771,48,320,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3772,8,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,3773,44,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3774,8,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,3775,22,320,0
False,False,False,False,False,False,False,False,False,False,True,True,True,3776,22,8,0
False,False,False,False,False,False,False,False,True,True,False,False,True,3777,22,8,0
False,False,True,True,True,False,False,False,False,False,False,True,False,3778,44,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,3779,22,320,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3780,48,8,0
False,True,True,False,False,True,False,True,False,False,False,True,False,3781,22,160,0
True,False,False,False,False,True,True,False,False,True,False,True,True,3782,44,160,0
True,True,True,False,True,False,False,False,False,False,False,False,False,3783,44,160,0
False,False,True,True,False,False,False,True,False,True,False,True,False,3784,8,8,0
False,False,False,True,True,False,False,False,False,True,False,False,False,3785,8,8,0
True,True,True,False,False,False,False,False,False,True,True,False,False,3786,44,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,3787,22,320,0
True,True,False,False,False,False,False,False,False,True,True,True,False,3788,44,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,3789,44,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3790,8,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3791,22,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3792,8,320,0
False,False,False,False,False,False,True,False,False,False,False,False,True,3793,22,320,0
True,True,True,False,False,False,False,False,False,True,True,False,False,3794,44,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,3795,8,8,0
True,True,False,False,False,False,False,False,False,True,True,True,False,3796,44,8,0
False,False,False,False,False,False,True,False,False,False,False,False,True,3797,8,320,0
True,True,True,False,False,False,False,False,False,True,True,False,False,3798,44,8,0
False,True,True,False,False,True,False,True,False,False,False,True,False,3799,8,160,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3800,44,160,0
True,True,False,False,True,False,False,False,False,True,False,False,False,3801,44,160,0
True,True,True,False,False,False,False,False,False,True,True,False,False,3802,44,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3803,22,8,0
True,True,False,False,False,False,False,False,False,True,True,True,False,3804,44,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3805,48,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,3806,44,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3807,8,8,1
True,False,False,True,False,False,True,False,False,True,False,False,False,3808,48,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3809,8,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3810,44,8,0
False,False,True,True,False,False,False,False,True,False,False,True,False,3811,44,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3812,44,8,1
True,False,True,True,False,False,False,False,False,True,True,True,False,3813,48,8,1
False,True,False,False,False,False,False,True,False,False,False,True,False,3814,48,8,1
False,False,False,True,False,False,False,False,False,False,True,False,False,3815,44,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3816,48,8,0
True,False,True,True,False,False,False,False,True,False,False,True,False,3817,8,8,1
True,False,True,False,False,False,False,False,False,True,True,True,True,3818,8,8,0
False,False,False,False,False,False,False,False,True,False,False,False,True,3819,8,320,0
False,True,True,False,False,True,False,True,False,False,False,True,False,3820,48,160,0
False,False,False,True,True,False,False,False,False,False,False,False,False,3821,44,8,0
True,True,False,False,True,False,False,False,False,True,False,False,False,3822,44,160,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3823,48,320,0
True,False,True,False,False,True,False,False,True,True,False,True,True,3824,22,320,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3825,22,8,0
True,False,False,True,False,False,True,False,False,True,False,False,False,3826,48,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3827,8,8,0
False,True,True,False,False,False,False,False,False,True,True,False,False,3828,44,160,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3829,48,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3830,22,8,0
True,False,True,True,False,False,False,False,True,False,False,True,False,3831,8,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3832,8,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3833,48,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,3834,8,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3835,8,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3836,8,8,0
False,True,False,False,False,False,False,False,False,True,True,True,False,3837,22,160,0
False,True,True,False,False,True,False,False,True,True,False,False,False,3838,22,160,0
True,False,True,False,False,True,True,False,False,True,False,False,True,3839,44,160,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3840,8,8,0
False,False,False,False,False,False,False,False,True,False,False,True,True,3841,22,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3842,8,8,2
False,True,True,False,False,True,False,False,True,True,False,False,False,3843,8,160,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3844,22,8,0
False,False,True,True,False,False,False,False,True,True,False,False,False,3845,44,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3846,8,8,0
False,True,True,False,False,True,False,False,True,True,False,False,False,3847,48,160,0
True,False,False,True,False,False,False,False,True,True,False,False,False,3848,48,8,0
True,False,True,True,True,False,False,False,False,False,False,True,False,3849,8,8,0
True,False,True,True,True,False,False,False,False,False,False,True,False,3850,8,8,1
False,True,False,False,False,True,False,False,False,True,True,False,False,3851,22,160,0
False,False,True,True,True,False,False,False,False,True,False,False,False,3852,44,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,3853,22,8,0
True,True,True,False,False,False,False,False,False,False,True,True,False,3854,44,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3855,8,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,3856,22,320,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3857,48,8,2
True,False,True,False,False,False,False,False,False,True,True,True,True,3858,8,8,1
True,False,False,True,False,False,False,False,True,True,False,False,False,3859,48,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3860,22,8,0
False,False,True,True,False,False,False,True,False,False,False,True,False,3861,44,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3862,8,8,1
False,False,False,False,False,False,False,True,False,False,False,False,True,3863,8,320,0
True,False,True,False,True,False,False,False,False,True,False,True,True,3864,22,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3865,48,8,2
False,False,True,False,False,True,False,False,True,False,False,True,True,3866,22,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,3867,22,320,0
True,False,True,False,False,False,True,False,False,True,False,True,True,3868,22,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3869,22,320,0
False,False,False,False,False,False,False,False,True,False,False,False,True,3870,8,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3871,8,8,0
True,False,False,True,False,False,False,True,False,True,False,False,False,3872,48,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,3873,8,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3874,48,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3875,22,8,0
True,False,False,True,False,False,False,True,False,True,False,False,False,3876,48,8,0
False,False,False,False,False,False,False,False,False,True,True,False,True,3877,22,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3878,8,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3879,48,8,2
False,False,False,False,False,False,False,True,False,False,False,False,True,3880,22,320,0
False,False,True,True,False,False,False,True,False,True,False,False,False,3881,44,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,3882,22,8,0
False,False,False,False,False,False,False,False,True,True,False,False,True,3883,22,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3884,22,8,2
True,False,True,False,False,True,True,False,False,True,False,True,True,3885,22,320,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3886,8,8,2
False,False,False,False,True,False,False,False,False,False,False,True,True,3887,8,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3888,22,8,2
False,False,False,False,True,False,False,False,False,False,False,True,True,3889,8,8,0
True,False,True,False,False,True,True,False,False,True,False,True,True,3890,22,320,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3891,8,8,2
False,False,False,False,False,False,False,False,False,False,True,False,True,3892,48,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3893,22,8,1
False,True,False,False,False,False,False,True,False,False,False,True,False,3894,48,8,2
True,False,True,False,False,False,False,False,False,True,True,True,True,3895,8,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,3896,8,320,0
True,False,False,False,False,True,False,False,True,True,False,True,True,3897,22,8,0
False,False,True,False,False,True,False,False,True,False,False,True,True,3898,8,160,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3899,22,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3900,8,8,0
True,False,True,True,False,False,False,False,True,False,False,True,False,3901,8,8,0
False,True,False,False,False,False,False,True,False,False,False,True,False,3902,22,8,0
False,False,True,False,False,True,False,False,True,False,False,True,True,3903,48,160,0
False,True,True,False,False,False,False,True,False,False,False,False,False,3904,44,8,0
True,False,False,False,True,True,False,False,False,True,False,True,True,3905,22,8,0
False,True,False,False,False,False,False,False,False,True,True,True,False,3906,22,160,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3907,8,8,0
False,True,False,False,False,True,False,False,False,True,True,False,False,3908,22,160,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3909,48,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3910,22,8,0
True,False,True,False,False,True,False,False,True,True,False,False,True,3911,22,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3912,8,8,1
False,True,False,False,False,False,True,False,False,False,False,False,False,3913,22,320,0
True,False,True,False,False,True,False,False,True,False,False,True,True,3914,22,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,3915,22,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3916,8,8,0
False,False,False,False,False,False,True,False,False,False,False,False,True,3917,22,8,1
False,True,True,False,False,False,False,False,False,True,True,False,False,3918,44,160,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3919,8,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3920,22,320,0
False,False,False,True,False,False,False,False,True,True,False,True,False,3921,48,8,0
True,True,True,False,False,False,False,False,False,False,True,True,False,3922,44,8,1
False,False,True,True,False,False,True,False,False,False,False,True,False,3923,44,8,0
False,False,True,True,False,False,False,False,False,True,True,False,False,3924,22,160,0
True,False,True,True,False,False,False,False,True,True,False,True,False,3925,48,8,2
False,False,True,True,False,False,True,False,False,True,False,False,False,3926,44,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3927,48,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3928,22,8,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3929,44,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3930,22,8,0
False,False,False,False,False,False,False,False,True,False,False,False,True,3931,22,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,3932,44,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,3933,8,8,0
False,True,False,False,False,False,False,True,False,False,False,True,False,3934,44,8,0
True,False,True,True,False,False,False,False,True,False,False,True,False,3935,8,8,1
False,False,False,True,False,False,False,False,False,False,True,False,False,3936,48,8,1
False,False,True,True,False,False,False,False,False,True,True,False,False,3937,44,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3938,22,8,0
True,True,True,False,False,False,False,False,False,False,True,True,False,3939,44,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,3940,8,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,3941,48,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3942,22,8,0
False,False,True,False,False,True,False,False,True,True,False,False,True,3943,22,160,0
True,False,True,False,True,True,False,False,False,True,False,False,True,3944,22,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3945,48,8,0
True,False,True,True,True,False,False,False,False,False,False,True,False,3946,8,8,1
True,False,True,True,False,False,False,False,True,True,False,True,False,3947,48,8,2
False,False,False,False,False,False,False,False,False,True,True,False,True,3948,22,320,0
True,False,True,False,False,False,False,False,True,True,False,True,True,3949,22,8,0
False,False,False,False,False,False,False,False,True,False,False,True,True,3950,22,320,0
False,False,False,True,False,False,False,False,True,True,False,True,False,3951,48,8,0
False,False,False,True,False,False,False,False,False,True,True,True,False,3952,44,160,0
False,False,False,True,False,True,False,False,False,True,True,False,False,3953,44,160,0
True,False,True,False,True,True,False,False,False,False,False,True,True,3954,22,8,0
False,False,True,False,False,True,False,False,True,True,False,False,True,3955,8,160,0
True,True,True,False,False,False,False,False,False,True,True,True,False,3956,8,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,3957,48,8,0
False,False,False,True,False,False,False,True,False,True,False,True,False,3958,48,8,0
True,False,True,True,True,False,False,False,False,False,False,True,False,3959,8,8,0
False,False,False,False,False,False,False,False,True,True,False,True,True,3960,22,8,0
True,False,True,True,False,False,False,True,False,False,False,True,False,3961,8,8,0
True,True,True,False,False,False,False,False,True,False,False,True,False,3962,44,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,3963,22,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3964,48,8,0
True,False,False,False,False,True,True,False,False,True,False,True,True,3965,22,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3966,44,8,1
False,False,True,False,False,True,False,False,True,True,False,False,True,3967,48,160,0
False,False,False,False,False,False,False,False,False,False,True,False,True,3968,48,8,0
False,False,False,False,False,False,False,False,True,True,False,False,True,3969,22,320,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3970,22,8,0
False,True,False,False,False,True,False,True,False,False,False,False,False,3971,44,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,3972,8,8,0
True,False,True,True,False,False,False,True,False,False,False,True,False,3973,8,8,1
True,True,False,False,False,False,False,False,True,True,False,True,False,3974,44,8,0
True,False,True,True,False,False,False,True,False,False,False,True,False,3975,8,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3976,8,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,3977,48,320,0
False,False,True,True,False,False,False,False,False,True,True,False,False,3978,22,160,0
True,True,True,False,False,False,False,False,True,True,False,False,False,3979,44,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3980,48,8,1
False,False,False,True,False,False,False,True,False,False,False,False,False,3981,48,8,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3982,22,160,0
False,False,False,False,True,False,False,False,False,False,False,True,True,3983,8,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,3984,22,320,0
False,False,False,False,False,False,False,False,True,True,False,True,True,3985,22,8,0
True,True,True,False,False,False,False,False,True,False,False,True,False,3986,44,8,1
False,False,False,True,False,False,False,False,False,True,True,True,False,3987,44,160,0
True,False,True,False,True,True,False,False,False,True,False,True,True,3988,48,320,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3989,8,8,0
False,True,False,False,False,False,False,True,False,True,False,False,False,3990,22,8,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3991,8,160,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3992,22,320,0
True,False,True,False,False,True,True,False,False,False,False,True,True,3993,8,8,0
False,True,True,False,False,True,False,False,True,False,False,True,False,3994,48,160,0
True,False,True,True,False,False,False,True,False,False,False,True,False,3995,8,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,3996,48,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,3997,48,8,0
False,False,False,False,False,True,False,False,False,False,True,False,True,3998,22,320,0
True,False,True,True,False,False,False,False,False,True,True,True,False,3999,8,8,0
False,False,False,False,False,True,False,False,True,False,False,False,True,4000,22,320,0
False,False,False,True,False,False,False,True,False,True,False,True,False,4001,48,8,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4002,48,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4003,48,8,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4004,22,8,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4005,22,8,0
False,False,False,True,False,True,False,False,False,True,True,False,False,4006,44,160,0
False,False,False,False,True,False,False,False,False,True,False,False,True,4007,22,320,0
False,False,False,False,True,False,False,False,False,False,False,True,True,4008,22,320,0
False,True,True,False,False,True,False,True,False,True,False,False,False,4009,48,160,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4010,8,8,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4011,8,8,1
False,False,True,False,False,True,False,True,False,True,False,False,True,4012,48,160,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4013,48,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4014,44,8,1
False,False,False,False,False,False,False,False,True,True,False,True,True,4015,22,8,0
False,True,True,False,False,False,False,True,False,False,False,False,False,4016,22,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4017,44,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4018,22,8,0
False,False,True,False,False,True,False,True,False,False,False,True,True,4019,48,160,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4020,8,8,0
False,False,False,True,True,False,False,False,False,True,False,False,False,4021,8,8,1
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,22,8,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,8,8,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,22,320,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,44,8,2
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,22,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,8,8,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,44,8,1
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,8,320,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,22,160,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,22,8,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,8,8,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,48,8,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,22,8,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,48,160,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,44,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,44,8,1
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,48,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,22,8,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,44,8,1
False,False,False,False,False,False,False,False,True,True,False,False,True,4041,22,320,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4042,48,8,0
False,False,True,True,False,False,False,False,False,False,True,True,False,4043,44,160,0
False,True,False,False,False,True,False,True,False,False,False,False,False,4044,48,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4045,44,8,0
True,False,True,False,False,True,True,False,False,False,False,True,True,4046,8,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4047,44,8,0
True,True,False,False,False,False,False,False,True,True,False,False,False,4048,48,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4049,22,320,0
True,True,True,False,False,False,False,False,True,False,False,True,False,4050,44,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,4051,22,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,4052,22,320,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4053,22,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4054,44,8,0
False,False,False,True,True,False,False,False,False,True,False,False,False,4055,8,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4056,8,320,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4057,44,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4058,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4059,44,8,0
False,False,False,True,True,False,False,False,False,True,False,False,False,4060,8,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4061,22,8,0
False,False,False,False,False,False,False,False,True,False,False,True,True,4062,22,320,0
False,True,True,False,False,True,False,False,True,True,False,False,False,4063,48,320,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4064,22,8,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4065,8,320,0
False,False,False,True,True,False,False,False,False,True,False,False,False,4066,8,8,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4067,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4068,22,8,0
True,True,False,False,False,False,False,False,True,True,False,False,False,4069,48,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4070,22,8,0
False,False,False,False,False,False,False,False,False,True,True,True,True,4071,22,8,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4072,44,8,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4073,8,8,1
True,True,False,False,False,False,False,True,False,True,False,False,False,4074,48,8,0
False,False,False,False,False,False,False,False,False,True,True,True,True,4075,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,4076,44,8,0
False,False,True,True,False,True,False,False,False,False,True,False,False,4077,44,160,0
