tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config_id,dpi,resolution,quality,indexed
False,False,True,False,False,False,True,1492,400,307200,0.1,2
False,True,False,True,False,False,False,1493,400,2073600,0.9,8
False,True,False,True,False,True,False,1494,50,2073600,0.9,2
False,False,True,False,False,False,True,1495,50,307200,0.1,2
False,False,True,False,False,False,True,1496,100,307200,0.1,2
False,True,False,False,False,False,True,1497,400,307200,0.1,2
False,True,False,False,False,False,True,1498,50,307200,0.1,2
False,True,False,True,False,False,False,1499,400,2073600,0.1,8
False,True,False,False,False,False,True,1500,100,307200,0.1,2
False,True,False,True,False,True,False,1501,50,2073600,0.1,2
False,True,False,True,False,True,False,1502,50,8294400,0.1,2
True,True,True,False,False,True,False,1503,200,307200,0.1,2
False,True,True,False,False,False,True,1504,400,8294400,0.1,8
False,True,True,False,True,True,False,1505,200,307200,0.1,2
True,True,True,False,False,True,False,1506,200,2073600,0.1,2
False,True,True,False,False,False,True,1507,400,2073600,0.1,8
False,False,True,False,False,False,True,1508,400,2073600,0.1,2
False,True,True,False,True,True,False,1509,200,2073600,0.1,2
False,True,True,False,True,False,False,1510,50,8294400,0.1,8
True,True,True,False,False,False,False,1511,50,8294400,0.1,8
True,True,True,False,False,True,False,1512,200,8294400,0.1,2
False,True,False,True,False,False,False,1513,50,8294400,0.9,8
False,True,False,True,False,False,False,1514,50,8294400,0.1,8
False,False,True,False,False,False,True,1515,50,2073600,0.1,2
False,False,True,False,False,False,True,1516,100,2073600,0.1,2
False,True,True,False,True,False,False,1517,50,2073600,0.1,8
False,True,True,False,True,True,False,1518,200,8294400,0.1,2
True,True,True,False,False,False,False,1519,50,2073600,0.1,8
False,True,False,True,False,False,False,1520,50,2073600,0.9,8
False,True,False,True,False,False,False,1521,50,2073600,0.1,8
False,True,True,False,False,True,True,1522,200,307200,0.1,2
False,True,False,False,False,False,True,1523,400,2073600,0.1,2
False,True,False,False,False,False,True,1524,50,2073600,0.1,2
False,True,True,False,False,False,True,1525,50,8294400,0.1,8
False,True,True,True,False,False,False,1526,200,307200,0.9,2
False,True,True,False,False,False,True,1527,50,2073600,0.1,8
False,True,False,False,True,True,False,1528,400,8294400,0.1,8
False,True,True,True,False,False,False,1529,200,307200,0.1,2
False,True,False,False,False,False,True,1530,100,2073600,0.1,2
True,True,False,False,False,True,False,1531,400,8294400,0.1,8
False,True,False,False,True,True,False,1532,400,2073600,0.1,8
False,False,False,False,False,True,True,1533,400,307200,0.1,2
True,True,False,False,False,True,False,1534,400,2073600,0.1,8
False,True,True,False,False,True,True,1535,200,2073600,0.1,2
False,False,False,False,False,True,True,1536,50,307200,0.1,2
False,False,False,False,False,True,True,1537,400,2073600,0.1,2
False,False,True,False,False,False,True,1538,200,307200,0.1,2
False,True,False,False,False,True,True,1539,400,8294400,0.1,8
False,True,True,True,False,False,False,1540,200,2073600,0.9,2
False,True,True,True,False,False,False,1541,200,2073600,0.1,2
False,True,False,False,False,False,True,1542,200,307200,0.1,2
False,True,False,False,False,True,True,1543,400,2073600,0.1,8
False,True,True,False,False,True,True,1544,200,8294400,0.1,2
False,False,True,False,False,False,True,1545,200,2073600,0.1,2
False,True,False,False,False,False,True,1546,200,2073600,0.1,2
False,True,False,False,True,True,False,1547,50,8294400,0.1,8
False,True,True,True,False,False,False,1548,200,8294400,0.9,2
True,True,False,False,False,True,False,1549,50,8294400,0.1,8
False,False,False,False,False,True,True,1550,200,307200,0.1,2
False,True,True,True,False,False,False,1551,200,8294400,0.1,2
False,False,True,True,False,True,False,1552,200,307200,0.9,2
False,False,False,False,False,True,True,1553,200,2073600,0.1,2
False,False,False,False,False,True,True,1554,50,2073600,0.1,2
False,True,False,False,True,True,False,1555,50,2073600,0.1,8
True,True,False,False,False,True,False,1556,50,2073600,0.1,8
False,False,False,True,False,False,False,1557,400,307200,0.9,2
False,True,False,False,False,True,True,1558,50,8294400,0.1,8
False,False,True,True,False,True,False,1559,200,307200,0.1,2
False,True,False,False,False,True,True,1560,50,2073600,0.1,8
False,False,False,True,False,False,False,1561,400,307200,0.1,2
False,False,False,True,False,False,False,1562,50,307200,0.9,2
False,True,True,False,True,False,False,1563,400,307200,0.1,8
True,True,True,False,False,False,False,1564,400,307200,0.1,8
False,False,False,True,False,False,False,1565,50,307200,0.1,2
False,False,False,True,False,False,False,1566,400,2073600,0.9,2
False,False,False,True,False,False,False,1567,400,2073600,0.1,2
False,True,False,True,False,False,False,1568,400,307200,0.9,8
False,False,True,True,False,True,False,1569,200,2073600,0.9,2
False,False,False,True,False,False,False,1570,50,2073600,0.9,2
False,False,True,True,False,True,False,1571,200,2073600,0.1,2
False,True,False,True,False,False,False,1572,400,307200,0.1,8
False,False,True,True,False,True,False,1573,200,8294400,0.9,2
False,True,False,True,False,False,False,1574,50,307200,0.1,8
False,True,False,True,False,False,False,1575,50,2073600,0.1,1
False,True,False,True,False,False,False,1576,400,8294400,0.1,2
False,False,True,True,False,True,False,1577,200,8294400,0.1,2
False,False,False,True,False,False,False,1578,50,2073600,0.1,2
False,False,False,True,False,False,False,1579,200,2073600,0.9,2
False,True,False,True,False,True,False,1580,200,307200,0.1,2
False,True,False,True,False,True,False,1581,200,2073600,0.9,2
False,False,False,True,False,False,False,1582,200,2073600,0.1,2
False,False,False,True,False,False,False,1583,100,2073600,0.9,2
False,True,False,True,False,False,False,1584,400,2073600,0.1,2
False,False,False,True,False,False,False,1585,100,2073600,0.1,2
False,True,False,True,False,True,False,1586,200,2073600,0.1,2
False,True,False,True,False,True,False,1587,200,8294400,0.9,2
False,True,False,True,False,False,False,1588,50,8294400,0.1,2
False,False,False,False,False,True,True,1589,100,2073600,0.1,2
False,True,False,True,False,True,False,1590,200,8294400,0.1,2
False,True,False,True,False,False,False,1591,50,2073600,0.1,2
False,True,False,True,False,False,False,1592,400,307200,0.1,2
False,True,False,True,False,False,False,1593,50,307200,0.1,2
False,False,False,True,False,False,False,1594,100,307200,0.9,2
False,True,False,True,False,False,False,1595,50,307200,0.9,2
False,True,False,False,True,True,False,1596,400,307200,0.1,2
False,False,False,True,False,False,False,1597,100,307200,0.1,2
False,False,False,True,False,False,False,1598,50,8294400,0.1,2
True,True,False,False,False,True,False,1599,400,307200,0.1,2
False,False,False,True,False,False,False,1600,50,8294400,0.9,2
False,True,False,False,True,True,False,1601,50,307200,0.1,2
True,True,False,False,False,True,False,1602,50,307200,0.1,2
False,True,False,False,False,True,True,1603,400,307200,0.1,2
False,True,False,False,False,True,True,1604,50,307200,0.1,2
False,True,False,True,False,False,False,1605,400,8294400,0.9,2
False,True,False,True,False,False,False,1606,50,8294400,0.9,2
False,True,False,True,False,False,False,1607,400,2073600,0.9,2
False,False,False,True,False,False,False,1608,100,8294400,0.9,2
False,False,False,True,False,False,False,1609,100,8294400,0.1,2
False,False,False,True,False,False,False,1610,400,8294400,0.9,2
False,True,False,True,False,False,False,1611,50,2073600,0.9,2
False,False,False,True,False,False,False,1612,400,8294400,0.1,2
False,False,True,False,True,False,False,1613,50,8294400,0.1,2
True,False,True,False,False,False,False,1614,50,8294400,0.1,2
False,False,False,False,True,True,False,1615,50,8294400,0.1,2
False,True,False,False,False,True,True,1616,400,8294400,0.1,2
True,False,False,False,False,True,False,1617,50,8294400,0.1,2
False,False,False,False,True,True,False,1618,400,8294400,0.1,2
False,True,False,False,False,True,True,1619,400,2073600,0.1,2
False,True,False,False,False,True,True,1620,50,8294400,0.1,2
True,False,False,False,False,True,False,1621,400,8294400,0.1,2
False,False,True,False,True,False,False,1622,400,8294400,0.1,2
False,True,False,False,False,True,True,1623,50,2073600,0.1,2
False,True,False,True,False,False,False,1624,50,307200,0.9,8
False,True,True,False,True,False,False,1625,50,307200,0.1,8
True,False,True,False,False,False,False,1626,400,8294400,0.1,2
False,False,True,False,True,False,False,1627,100,8294400,0.1,2
True,True,True,False,False,False,False,1628,50,307200,0.1,8
True,False,True,False,False,False,False,1629,100,8294400,0.1,2
False,False,False,False,True,True,False,1630,100,8294400,0.1,2
False,True,True,False,False,False,True,1631,400,307200,0.1,8
True,False,False,False,False,True,False,1632,100,8294400,0.1,2
False,True,False,False,True,False,False,1633,400,8294400,0.1,2
False,True,True,False,False,False,True,1634,50,307200,0.1,8
False,True,False,False,True,True,False,1635,400,307200,0.1,8
True,True,False,False,False,True,False,1636,400,307200,0.1,8
True,True,False,False,False,False,False,1637,400,8294400,0.1,2
False,True,False,False,True,False,False,1638,50,8294400,0.1,2
False,True,False,False,True,True,False,1639,50,307200,0.1,8
True,True,False,False,False,False,False,1640,50,8294400,0.1,2
False,True,False,False,True,False,False,1641,100,8294400,0.1,2
True,True,False,False,False,False,False,1642,100,8294400,0.1,2
False,False,False,False,True,True,False,1643,200,8294400,0.1,2
True,False,False,False,False,True,False,1644,200,8294400,0.1,2
True,True,False,False,False,True,False,1645,50,307200,0.1,8
False,True,False,False,False,True,True,1646,400,307200,0.1,8
False,True,False,False,False,True,True,1647,50,307200,0.1,8
False,True,False,True,False,False,False,1648,50,2073600,0.9,1
False,False,False,False,False,True,True,1649,200,8294400,0.1,2
False,False,False,True,False,False,False,1650,200,8294400,0.9,2
False,False,True,True,False,False,False,1651,200,8294400,0.9,8
False,False,False,True,False,True,False,1652,200,8294400,0.9,4
False,False,False,True,False,True,False,1653,200,8294400,0.9,8
False,False,True,False,False,True,True,1654,200,8294400,0.1,8
False,False,False,True,False,False,False,1655,200,8294400,0.1,2
False,True,False,False,True,False,False,1656,200,8294400,0.1,2
True,True,False,False,False,False,False,1657,200,8294400,0.1,2
False,False,True,True,False,False,False,1658,200,8294400,0.9,1
False,True,False,False,False,False,True,1659,200,8294400,0.1,2
False,False,False,True,False,True,False,1660,200,8294400,0.9,1
False,False,True,True,False,False,False,1661,200,8294400,0.9,2
False,False,True,False,True,True,False,1662,200,8294400,0.1,2
False,False,False,False,False,True,True,1663,400,8294400,0.1,2
False,False,False,False,False,True,True,1664,50,8294400,0.1,2
True,False,True,False,False,True,False,1665,200,8294400,0.1,2
False,False,False,True,False,True,False,1666,200,8294400,0.9,2
False,False,False,False,False,True,True,1667,100,8294400,0.1,2
False,True,False,True,False,False,False,1668,200,8294400,0.9,4
False,True,True,False,True,False,False,1669,200,8294400,0.1,8
True,True,True,False,False,False,False,1670,200,8294400,0.1,8
False,True,False,False,False,False,True,1671,400,8294400,0.1,2
False,True,False,True,False,False,False,1672,200,8294400,0.9,8
False,True,False,False,False,False,True,1673,50,8294400,0.1,2
False,True,False,False,False,False,True,1674,100,8294400,0.1,2
False,False,True,False,False,False,True,1675,400,8294400,0.1,2
False,False,True,False,False,False,True,1676,50,8294400,0.1,2
False,False,True,False,False,False,True,1677,100,8294400,0.1,2
False,True,True,False,False,False,True,1678,200,8294400,0.1,8
False,True,False,False,False,True,True,1679,200,8294400,0.1,4
False,True,False,False,True,True,False,1680,200,8294400,0.1,8
False,False,True,False,True,False,False,1681,200,8294400,0.1,2
True,True,False,False,False,True,False,1682,200,8294400,0.1,8
False,True,False,False,False,True,True,1683,200,8294400,0.1,8
True,False,True,False,False,False,False,1684,200,8294400,0.1,2
False,True,False,True,False,False,False,1685,200,8294400,0.9,1
False,False,True,False,False,False,True,1686,200,8294400,0.1,2
False,False,False,True,False,False,False,1687,200,307200,0.9,2
False,False,False,True,False,False,False,1688,200,307200,0.1,2
False,True,False,False,False,True,True,1689,200,8294400,0.1,1
False,True,True,False,True,False,False,1690,200,8294400,0.1,2
True,True,True,False,False,False,False,1691,200,8294400,0.1,2
False,True,False,True,False,False,False,1692,200,8294400,0.9,2
False,True,False,False,True,True,False,1693,200,8294400,0.1,2
True,True,False,False,False,True,False,1694,200,8294400,0.1,2
False,True,False,False,False,True,True,1695,200,8294400,0.1,2
False,False,True,False,True,True,False,1696,200,2073600,0.1,2
False,False,True,True,False,False,False,1697,100,8294400,0.9,8
False,False,True,True,False,False,False,1698,200,307200,0.9,8
False,False,False,True,False,True,False,1699,200,307200,0.9,1
False,False,False,True,False,True,False,1700,200,307200,0.9,2
False,False,False,True,False,True,False,1701,200,307200,0.9,4
False,False,True,True,False,False,False,1702,200,307200,0.9,1
True,False,True,False,False,True,False,1703,200,307200,0.1,1
False,False,True,False,False,True,True,1704,200,307200,0.1,1
False,False,True,True,False,False,False,1705,200,307200,0.9,2
False,False,True,False,True,True,False,1706,200,307200,0.1,2
True,False,True,False,False,True,False,1707,200,307200,0.1,2
False,False,True,False,False,True,True,1708,200,307200,0.1,2
False,True,False,True,False,False,False,1709,200,307200,0.9,4
False,True,False,True,False,False,False,1710,200,307200,0.9,1
False,True,True,False,False,False,True,1711,200,307200,0.1,1
False,True,False,False,True,True,False,1712,200,307200,0.1,4
True,True,False,False,False,True,False,1713,200,307200,0.1,4
False,True,False,False,False,True,True,1714,200,307200,0.1,4
False,True,False,False,True,True,False,1715,200,307200,0.1,1
True,True,False,False,False,True,False,1716,200,307200,0.1,1
False,True,False,False,False,True,True,1717,200,307200,0.1,1
False,True,True,False,True,False,False,1718,200,307200,0.1,2
True,True,True,False,False,False,False,1719,200,307200,0.1,2
False,True,False,True,False,False,False,1720,200,307200,0.9,2
False,True,True,False,False,False,True,1721,200,307200,0.1,2
False,True,False,False,True,True,False,1722,200,307200,0.1,2
True,True,False,False,False,True,False,1723,200,307200,0.1,2
False,True,False,False,False,True,True,1724,200,307200,0.1,2
True,False,True,False,False,True,False,1725,200,2073600,0.1,2
False,False,True,True,False,False,False,1726,100,2073600,0.9,8
False,False,True,True,False,False,False,1727,100,8294400,0.1,8
False,False,True,True,False,False,False,1728,100,2073600,0.1,8
True,False,True,False,False,True,False,1729,100,8294400,0.1,8
False,False,True,False,True,True,False,1730,100,8294400,0.1,8
False,False,True,False,False,True,True,1731,100,8294400,0.1,8
True,False,True,False,False,True,False,1732,100,2073600,0.1,8
False,False,True,False,True,True,False,1733,100,2073600,0.1,8
False,False,True,False,False,True,True,1734,100,2073600,0.1,8
False,False,False,True,False,True,False,1735,100,8294400,0.9,8
False,False,False,True,False,True,False,1736,100,8294400,0.1,8
False,False,False,True,False,True,False,1737,100,307200,0.9,8
False,False,False,True,False,True,False,1738,100,307200,0.1,8
False,False,True,True,False,False,False,1739,100,307200,0.9,8
False,False,True,True,False,False,False,1740,100,307200,0.1,8
True,False,True,False,False,True,False,1741,100,307200,0.1,8
False,False,True,False,True,True,False,1742,100,307200,0.1,8
False,False,True,False,False,True,True,1743,100,307200,0.1,8
False,True,False,True,False,False,False,1744,100,8294400,0.9,8
False,True,False,True,False,False,False,1745,100,8294400,0.1,8
True,True,False,False,False,True,False,1746,100,8294400,0.1,8
False,True,False,False,True,True,False,1747,100,8294400,0.1,8
False,True,False,False,False,True,True,1748,100,8294400,0.1,8
True,True,True,False,False,False,False,1749,100,8294400,0.1,8
False,True,True,False,True,False,False,1750,100,8294400,0.1,8
False,True,True,False,False,False,True,1751,100,8294400,0.1,8
False,True,False,True,False,False,False,1752,100,307200,0.9,8
False,True,False,True,False,False,False,1753,100,307200,0.1,8
True,True,False,False,False,True,False,1754,100,307200,0.1,8
False,True,False,False,True,True,False,1755,100,307200,0.1,8
False,True,False,False,False,True,True,1756,100,307200,0.1,8
True,True,True,False,False,False,False,1757,100,307200,0.1,8
False,True,True,False,True,False,False,1758,100,307200,0.1,8
False,True,True,False,False,False,True,1759,100,307200,0.1,8
False,False,False,True,False,True,False,1760,100,8294400,0.1,4
False,False,False,True,False,True,False,1761,100,307200,0.9,4
False,False,False,True,False,True,False,1762,100,307200,0.1,4
False,True,False,True,False,False,False,1763,100,8294400,0.9,4
False,True,False,True,False,False,False,1764,100,8294400,0.1,4
True,True,False,False,False,True,False,1765,100,8294400,0.1,4
False,True,False,False,True,True,False,1766,100,8294400,0.1,4
False,True,False,False,False,True,True,1767,100,8294400,0.1,4
False,True,False,True,False,False,False,1768,100,307200,0.9,4
False,True,False,True,False,False,False,1769,100,307200,0.1,4
True,True,False,False,False,True,False,1770,100,307200,0.1,4
False,True,False,False,True,True,False,1771,100,307200,0.1,4
False,True,False,False,False,True,True,1772,100,307200,0.1,4
False,False,False,True,False,True,False,1773,100,8294400,0.9,1
False,False,False,True,False,True,False,1774,100,8294400,0.1,1
False,False,True,True,False,False,False,1775,100,8294400,0.9,1
False,False,True,True,False,False,False,1776,100,8294400,0.1,1
True,False,True,False,False,True,False,1777,100,8294400,0.1,1
False,False,True,False,True,True,False,1778,100,8294400,0.1,1
False,False,False,True,False,True,False,1779,100,307200,0.9,1
False,False,False,True,False,True,False,1780,100,307200,0.1,1
False,False,True,True,False,False,False,1781,100,307200,0.9,1
False,False,True,True,False,False,False,1782,100,307200,0.1,1
False,True,False,True,False,False,False,1783,100,8294400,0.9,1
False,True,False,True,False,False,False,1784,100,8294400,0.1,1
True,True,False,False,False,True,False,1785,100,8294400,0.1,1
False,True,False,False,True,True,False,1786,100,8294400,0.1,1
False,True,False,False,False,True,True,1787,100,8294400,0.1,1
True,True,True,False,False,False,False,1788,100,8294400,0.1,1
False,True,True,False,True,False,False,1789,100,8294400,0.1,1
False,True,False,True,False,False,False,1790,100,307200,0.9,1
False,True,False,True,False,False,False,1791,100,307200,0.1,1
True,True,False,False,False,True,False,1792,100,307200,0.1,1
False,True,False,False,True,True,False,1793,100,307200,0.1,1
False,True,False,False,False,True,True,1794,100,307200,0.1,1
False,False,False,True,False,True,False,1795,100,2073600,0.9,4
False,True,False,True,False,False,False,1796,100,2073600,0.9,4
True,True,False,False,False,True,False,1797,100,2073600,0.1,4
False,True,False,False,True,True,False,1798,100,2073600,0.1,4
False,True,False,False,False,True,True,1799,100,2073600,0.1,4
False,True,False,True,False,False,False,1800,200,2073600,0.9,4
False,True,False,False,False,True,True,1801,200,2073600,0.1,4
False,True,False,True,False,False,False,1802,200,2073600,0.9,1
False,True,False,False,False,True,True,1803,200,2073600,0.1,1
False,False,True,True,False,False,False,1804,100,2073600,0.9,1
True,False,True,False,False,True,False,1805,100,2073600,0.1,1
False,False,True,False,True,True,False,1806,100,2073600,0.1,1
False,False,False,True,False,True,False,1807,100,2073600,0.9,1
True,True,True,False,False,False,False,1808,100,2073600,0.1,1
False,True,True,False,True,False,False,1809,100,2073600,0.1,1
False,True,False,True,False,False,False,1810,100,2073600,0.9,1
True,True,False,False,False,True,False,1811,100,2073600,0.1,1
False,True,False,False,True,True,False,1812,100,2073600,0.1,1
False,True,False,False,False,True,True,1813,100,2073600,0.1,1
False,False,False,True,False,True,False,1814,100,2073600,0.1,4
False,True,False,True,False,False,False,1815,100,2073600,0.1,4
False,False,True,True,False,False,False,1816,100,2073600,0.1,1
False,False,False,True,False,True,False,1817,100,2073600,0.1,1
False,True,False,True,False,False,False,1818,100,2073600,0.1,1
False,False,False,True,False,True,False,1819,200,8294400,0.1,4
False,False,False,True,False,True,False,1820,200,307200,0.1,4
False,True,False,True,False,False,False,1821,200,8294400,0.1,4
False,True,False,True,False,False,False,1822,200,2073600,0.1,4
False,True,False,True,False,False,False,1823,200,307200,0.1,4
False,False,True,True,False,False,False,1824,200,307200,0.1,1
False,False,False,True,False,True,False,1825,200,307200,0.1,1
False,True,False,True,False,False,False,1826,200,307200,0.1,1
False,False,True,True,False,False,False,1827,200,307200,0.1,8
False,False,True,True,False,False,False,1828,200,8294400,0.1,8
False,False,False,True,False,True,False,1829,200,307200,0.1,8
False,False,False,True,False,True,False,1830,200,8294400,0.1,8
False,True,False,True,False,False,False,1831,200,307200,0.1,8
False,True,False,True,False,False,False,1832,200,8294400,0.1,8
False,False,True,True,False,False,False,1833,200,8294400,0.1,1
False,False,False,True,False,True,False,1834,200,8294400,0.1,1
False,True,False,True,False,False,False,1835,200,8294400,0.1,1
False,False,False,True,False,True,False,1836,200,307200,0.9,8
False,False,True,False,False,True,True,1837,200,307200,0.1,8
False,True,False,True,False,False,False,1838,200,307200,0.9,8
True,True,True,False,False,False,False,1839,200,307200,0.1,8
False,True,True,False,True,False,False,1840,200,307200,0.1,8
False,True,True,False,False,False,True,1841,200,307200,0.1,8
True,True,False,False,False,True,False,1842,200,307200,0.1,8
False,True,False,False,True,True,False,1843,200,307200,0.1,8
False,True,False,False,False,True,True,1844,200,307200,0.1,8
False,False,True,True,False,False,False,1845,200,307200,0.1,2
False,False,True,True,False,False,False,1846,200,8294400,0.1,2
False,False,False,True,False,True,False,1847,200,307200,0.1,2
False,False,False,True,False,True,False,1848,200,8294400,0.1,2
False,True,False,True,False,False,False,1849,200,307200,0.1,2
False,True,False,True,False,False,False,1850,200,8294400,0.1,2
False,False,False,True,False,True,False,1851,200,2073600,0.9,8
False,False,True,False,False,True,True,1852,200,2073600,0.1,8
False,True,False,True,False,False,False,1853,200,2073600,0.9,8
True,True,True,False,False,False,False,1854,200,2073600,0.1,8
False,True,True,False,True,False,False,1855,200,2073600,0.1,8
False,True,True,False,False,False,True,1856,200,2073600,0.1,8
True,True,False,False,False,True,False,1857,200,2073600,0.1,8
False,True,False,False,True,True,False,1858,200,2073600,0.1,8
False,True,False,False,False,True,True,1859,200,2073600,0.1,8
False,True,False,True,False,False,False,1860,200,2073600,0.9,2
True,True,True,False,False,False,False,1861,200,2073600,0.1,2
False,True,True,False,True,False,False,1862,200,2073600,0.1,2
True,True,False,False,False,True,False,1863,200,2073600,0.1,2
False,True,False,False,True,True,False,1864,200,2073600,0.1,2
False,True,False,False,False,True,True,1865,200,2073600,0.1,2
False,True,False,True,False,False,False,1866,200,2073600,0.1,8
False,True,False,True,False,False,False,1867,200,2073600,0.1,1
False,True,False,True,False,False,False,1868,200,2073600,0.1,2
False,False,False,True,False,True,False,1869,100,2073600,0.9,8
False,False,True,True,False,False,False,1870,100,2073600,0.9,2
False,False,False,True,False,True,False,1871,100,2073600,0.9,2
True,False,True,False,False,True,False,1872,100,2073600,0.1,2
False,False,True,False,True,True,False,1873,100,2073600,0.1,2
False,False,False,True,False,True,False,1874,100,2073600,0.1,8
False,False,True,True,False,False,False,1875,100,2073600,0.1,2
False,False,False,True,False,True,False,1876,100,2073600,0.1,2
False,False,True,True,False,False,False,1877,100,307200,0.9,2
False,False,False,True,False,True,False,1878,100,307200,0.9,2
True,False,True,False,False,True,False,1879,100,307200,0.1,2
False,False,True,False,True,True,False,1880,100,307200,0.1,2
False,False,True,False,False,True,True,1881,100,307200,0.1,2
False,False,True,True,False,False,False,1882,100,307200,0.1,2
False,False,False,True,False,True,False,1883,100,307200,0.1,2
False,False,True,True,False,False,False,1884,100,8294400,0.9,2
False,False,False,True,False,True,False,1885,100,8294400,0.9,2
True,False,True,False,False,True,False,1886,100,8294400,0.1,2
False,False,True,False,True,True,False,1887,100,8294400,0.1,2
False,False,True,True,False,False,False,1888,100,8294400,0.1,2
False,False,False,True,False,True,False,1889,100,8294400,0.1,2
False,True,False,True,False,False,False,1890,100,2073600,0.9,8
True,True,True,False,False,False,False,1891,100,2073600,0.1,8
False,True,True,False,True,False,False,1892,100,2073600,0.1,8
False,True,True,False,False,False,True,1893,100,2073600,0.1,8
True,True,False,False,False,True,False,1894,100,2073600,0.1,8
False,True,False,False,True,True,False,1895,100,2073600,0.1,8
False,True,False,False,False,True,True,1896,100,2073600,0.1,8
False,True,False,True,False,False,False,1897,100,2073600,0.9,2
True,True,True,False,False,False,False,1898,100,2073600,0.1,2
False,True,True,False,True,False,False,1899,100,2073600,0.1,2
True,True,False,False,False,True,False,1900,100,2073600,0.1,2
False,True,False,False,True,True,False,1901,100,2073600,0.1,2
False,True,False,False,False,True,True,1902,100,2073600,0.1,2
False,True,False,True,False,False,False,1903,100,8294400,0.9,2
True,True,True,False,False,False,False,1904,100,8294400,0.1,2
False,True,True,False,True,False,False,1905,100,8294400,0.1,2
True,True,False,False,False,True,False,1906,100,8294400,0.1,2
False,True,False,False,True,True,False,1907,100,8294400,0.1,2
False,True,False,False,False,True,True,1908,100,8294400,0.1,2
False,True,False,True,False,False,False,1909,100,2073600,0.1,8
False,True,False,True,False,False,False,1910,100,8294400,0.1,2
False,True,False,True,False,False,False,1911,100,2073600,0.1,2
False,True,False,True,False,False,False,1912,100,307200,0.9,2
False,True,False,True,False,False,False,1913,100,307200,0.1,2
True,True,True,False,False,False,False,1914,100,307200,0.1,2
False,True,True,False,True,False,False,1915,100,307200,0.1,2
False,True,True,False,False,False,True,1916,100,307200,0.1,2
True,True,False,False,False,True,False,1917,100,307200,0.1,2
False,True,False,False,True,True,False,1918,100,307200,0.1,2
False,True,False,False,False,True,True,1919,100,307200,0.1,2
