iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,6165,90
False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,6166,10
False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,6167,90
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,6168,10
False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,6169,90
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,6170,10
False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,6171,10
False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,6172,90
True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,6173,10
False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,6174,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,6175,10
False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,6176,90
False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6177,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6178,10
False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,6179,90
False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,6180,90
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,6181,10
False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,6182,90
False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6183,90
False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,6184,90
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,6185,10
True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6186,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,6187,90
False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,6188,90
False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,6189,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,6190,10
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,6191,10
False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,6192,90
False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,6193,10
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,6194,10
True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,6195,10
False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,6196,90
True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6197,90
False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,6198,10
False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,6199,10
False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,6200,90
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,6201,10
False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,6202,10
False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,6203,10
False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,6204,10
False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,6205,10
False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,6206,90
False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,6207,10
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,6208,10
False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,6209,10
False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,6210,10
False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,6211,10
False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,6212,90
False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,6213,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,6214,10
False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,6215,90
False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,6216,90
False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,6217,10
False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,6218,10
False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,6219,10
False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,6220,10
False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,6221,10
False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,6222,10
False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6223,10
False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,6224,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,6225,10
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,6226,10
True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,6227,90
False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,6228,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,6229,10
False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6230,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,6231,10
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,6232,10
False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6233,10
False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,6234,90
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,6235,10
False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,6236,10
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,6237,10
False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,6238,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6239,10
True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,6240,90
False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,6241,10
False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,6242,10
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,6243,10
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,6244,90
False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,6245,90
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6246,10
False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6247,10
False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,6248,90
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,6249,10
False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,6250,10
False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,6251,10
False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,6252,90
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6253,10
False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,6254,10
False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,6255,90
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,6256,10
False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6257,10
False,False,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,6258,90
False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,6259,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,6260,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,6261,10
False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,6262,90
False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,6263,10
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6264,10
False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,6265,90
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6266,10
False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,6267,10
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,6268,10
False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,6269,10
False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,6270,90
False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,6271,10
False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6272,90
False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,6273,10
False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,6274,10
False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,6275,90
False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,6276,10
False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,6277,10
False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,6278,90
False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,6279,90
False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,6280,10
False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,6281,90
False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,6282,10
False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,6283,10
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,6284,10
False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,6285,10
False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6286,10
False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,6287,10
False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,6288,90
False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,6289,10
False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,6290,10
False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,6291,90
False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,6292,90
False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,6293,10
False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,6294,10
False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,6295,90
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6296,10
False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,6297,10
False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,6298,90
False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,6299,10
True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6300,90
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,6301,10
False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,6302,90
False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,6303,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,6304,10
False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,6305,10
False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,6306,10
False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,6307,10
False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,6308,10
False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6309,90
False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,6310,10
False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,6311,90
False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,6312,10
False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,6313,10
False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,6314,10
False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,6315,90
False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,6316,10
False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,6317,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,6318,10
False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,6319,10
False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,6320,90
False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6321,90
False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,6322,10
False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6323,90
False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,6324,90
False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,6325,10
False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,6326,10
False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,6327,10
False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,6328,10
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6329,90
False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,6330,90
False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,6331,10
False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,6332,10
False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,6333,10
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,6334,90
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,6335,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,6336,10
False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,6337,10
False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,6338,10
False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,6339,10
True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,6340,10
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,6341,90
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,6342,90
False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,6343,90
False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,6344,90
False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,6345,90
False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,6346,90
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,6347,90
False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,6348,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,6349,10
False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,6350,90
True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,6351,10
False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,6352,10
False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,6353,90
False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,6354,10
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,6355,10
False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,6356,90
False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,6357,10
False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,6358,10
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6359,90
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,6360,10
False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,6361,10
False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,6362,10
True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,6363,10
False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,6364,90
False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,6365,90
False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,6366,90
False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,6367,10
False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,6368,10
False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,6369,90
False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,6370,90
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,6371,90
False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,6372,90
False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,6373,90
False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,6374,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,6375,90
False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,6376,90
False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,6377,10
False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,6378,90
False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6379,90
False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,6380,90
False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,6381,90
False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,6382,10
False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,6383,90
False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,6384,10
False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,6385,10
False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,6386,90
False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,6387,90
False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,6388,90
False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,6389,10
False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6390,10
False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,6391,90
False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,6392,90
False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,6393,10
False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,6394,90
False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6395,10
False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,6396,90
False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,6397,90
False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6398,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,6399,90
False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6400,10
False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,6401,10
True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6402,10
False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,6403,10
False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6404,90
False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,6405,90
False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6406,90
False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,6407,90
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6408,90
False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,6409,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,6410,10
False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,6411,90
False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,6412,10
False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,6413,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6414,10
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,6415,90
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,6416,90
False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,6417,90
False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,6418,90
False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,6419,10
False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,6420,90
False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,6421,90
False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,6422,10
False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,6423,10
False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,6424,90
False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,6425,10
False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,6426,90
False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,6427,90
False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,6428,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,6429,90
False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,6430,90
False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,6431,90
False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,6432,10
False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,6433,90
False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,6434,90
False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6435,90
False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,6436,10
False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,6437,90
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6438,90
False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,6439,90
False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,6440,90
False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,6441,90
False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,6442,10
False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,6443,10
False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,6444,90
False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6445,90
False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,6446,90
False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,6447,90
False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,6448,90
True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,6449,90
False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,6450,10
False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,6451,10
False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6452,90
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,6453,10
False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,6454,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6455,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,6456,90
False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,6457,90
False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,6458,90
False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,6459,90
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,6460,10
True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,6461,90
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6462,90
False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6463,90
False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,6464,10
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,6465,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,6466,90
False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,6467,10
False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,6468,90
False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,6469,10
False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6470,90
False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,6471,90
False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6472,10
False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,6473,90
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,6474,10
False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,6475,90
False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,6476,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,6477,90
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6478,10
False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,6479,90
False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,6480,90
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,6481,10
False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,6482,90
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,6483,10
False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,6484,90
False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6485,10
False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6486,90
False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,6487,90
False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6488,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,6489,10
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,6490,10
False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6491,10
False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,6492,90
False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,6493,90
False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,6494,90
False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,6495,90
False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,6496,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6497,10
False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,6498,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,6499,10
False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,6500,90
False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,6501,10
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6502,10
False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,6503,90
False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,6504,90
False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,6505,90
False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,6506,90
False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,6507,90
False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,6508,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,6509,90
False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,6510,90
False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6511,90
False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,6512,90
False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,6513,10
False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,6514,90
False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,6515,90
False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,6516,90
False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6517,90
False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,6518,90
False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,6519,90
False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,6520,90
